flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1380,2025-05-04,VT-HI60,1081,COK,DEL,2025-05-04T03:15:00Z,2025-05-04T03:15:00Z,2025-05-04T06:28:00Z,2025-05-04T06:43:00Z,0,-2,,0,0,85,1878.5,208,180
MR1381,2025-05-04,VT-HI60,1088,DEL,BOM,2025-05-04T07:24:00Z,2025-05-04T07:31:00Z,2025-05-04T09:32:00Z,2025-05-04T09:44:00Z,7,14,,0,0,69,2208.9,133,111
MR1382,2025-05-04,VT-HI60,1008,BOM,LKO,2025-05-04T10:44:00Z,2025-05-04T12:37:00Z,2025-05-04T12:58:00Z,2025-05-04T14:50:00Z,113,106,11,0,0,81,1059.5,133,116
MR1383,2025-05-04,VT-HI60,1020,LKO,CCU,2025-05-04T15:23:00Z,2025-05-04T15:23:00Z,2025-05-04T17:17:00Z,2025-05-04T17:28:00Z,0,-3,,0,0,88,562.7,125,104
MR1384,2025-05-04,VT-HI60,1007,CCU,MAA,2025-05-04T18:25:00Z,2025-05-04T19:07:00Z,2025-05-04T20:52:00Z,2025-05-04T21:51:00Z,42,52,73,0,0,86,2044.4,164,139
MR1385,2025-05-04,VT-QD90,1021,COK,AMD,2025-05-04T01:45:00Z,2025-05-04T04:35:00Z,2025-05-04T04:18:00Z,2025-05-04T07:11:00Z,170,176,36,0,0,176,1698.6,156,139
MR1386,2025-05-04,VT-QD90,1055,AMD,BOM,2025-05-04T08:02:00Z,2025-05-04T10:11:00Z,2025-05-04T09:19:00Z,2025-05-04T11:31:00Z,129,122,71,0,0,161,2105.2,80,60
MR1387,2025-05-04,VT-OT82,1117,BLR,GOI,2025-05-04T02:15:00Z,2025-05-04T02:19:00Z,2025-05-04T03:36:00Z,2025-05-04T03:51:00Z,4,-1,,0,0,138,563.3,92,65
MR1388,2025-05-04,VT-OT82,1098,GOI,CCU,2025-05-04T04:43:00Z,2025-05-04T04:53:00Z,2025-05-04T07:39:00Z,2025-05-04T07:49:00Z,10,7,,0,0,99,1231.5,176,164
MR1389,2025-05-04,VT-RI84,1053,GOI,AMD,2025-05-04T03:45:00Z,2025-05-04T04:24:00Z,2025-05-04T05:32:00Z,2025-05-04T06:22:00Z,39,45,61,0,0,162,2436.9,118,97
MR1390,2025-05-04,VT-RI84,1107,AMD,MAA,2025-05-04T07:00:00Z,2025-05-04T07:00:00Z,2025-05-04T09:26:00Z,2025-05-04T09:34:00Z,0,-4,,0,0,141,1068.3,154,136
MR1391,2025-05-04,VT-RI84,1042,MAA,LKO,2025-05-04T10:15:00Z,2025-05-04T10:15:00Z,2025-05-04T12:50:00Z,2025-05-04T12:53:00Z,0,4,,0,0,141,2212.8,158,139
MR1392,2025-05-04,VT-RI84,1020,LKO,CCU,2025-05-04T13:47:00Z,2025-05-04T15:13:00Z,2025-05-04T15:41:00Z,2025-05-04T17:14:00Z,86,95,36,0,0,148,934.7,121,96
MR1393,2025-05-04,VT-AT51,1100,GOI,PNQ,2025-05-04T01:15:00Z,2025-05-04T01:15:00Z,2025-05-04T02:26:00Z,2025-05-04T02:43:00Z,0,3,,0,0,163,244.1,88,61
MR1394,2025-05-04,VT-AT51,1041,PNQ,BLR,2025-05-04T03:41:00Z,2025-05-04T03:48:00Z,2025-05-04T05:19:00Z,2025-05-04T05:34:00Z,7,2,,0,0,138,1120.9,106,90
MR1395,2025-05-04,VT-AT51,1024,BLR,COK,2025-05-04T06:28:00Z,2025-05-04T06:51:00Z,2025-05-04T07:40:00Z,2025-05-04T08:15:00Z,23,21,51,0,0,177,1123.4,84,59
MR1396,2025-05-04,VT-AT51,1084,COK,MAA,2025-05-04T09:07:00Z,2025-05-04T10:56:00Z,2025-05-04T10:30:00Z,2025-05-04T12:23:00Z,109,115,51,0,0,177,667.4,87,71
MR1397,2025-05-04,VT-EI46,1062,GOI,BLR,2025-05-04T02:45:00Z,2025-05-04T02:59:00Z,2025-05-04T04:06:00Z,2025-05-04T04:26:00Z,14,13,,0,0,181,1111.4,87,68
MR1398,2025-05-04,VT-EI46,1083,BLR,MAA,2025-05-04T05:13:00Z,2025-05-04T05:19:00Z,2025-05-04T06:18:00Z,2025-05-04T06:36:00Z,6,11,,0,0,157,2345.4,77,49
MR1399,2025-05-04,VT-XK17,1007,CCU,MAA,2025-05-04T02:00:00Z,2025-05-04T02:00:00Z,2025-05-04T04:27:00Z,2025-05-04T04:39:00Z,0,-7,,0,0,114,1904.5,159,139
MR1400,2025-05-04,VT-XK17,1099,MAA,AMD,2025-05-04T05:44:00Z,2025-05-04T05:44:00Z,2025-05-04T08:10:00Z,2025-05-04T08:27:00Z,0,3,,0,0,130,2344.6,163,135
MR1401,2025-05-04,VT-RD58,1035,JAI,COK,2025-05-04T01:30:00Z,2025-05-04T01:44:00Z,2025-05-04T04:29:00Z,2025-05-04T04:38:00Z,14,6,,0,0,60,628.4,174,162
MR1402,2025-05-04,VT-RD58,1029,COK,HYD,2025-05-04T05:41:00Z,2025-05-04T05:41:00Z,2025-05-04T07:25:00Z,2025-05-04T07:42:00Z,0,4,,0,0,59,1428.7,121,93
MR1403,2025-05-04,VT-RD58,1112,HYD,DEL,2025-05-04T08:42:00Z,2025-05-04T10:42:00Z,2025-05-04T10:58:00Z,2025-05-04T13:15:00Z,120,130,81,0,0,54,1199.4,153,127
MR1404,2025-05-04,VT-RD58,1064,DEL,GOI,2025-05-04T13:54:00Z,2025-05-04T14:05:00Z,2025-05-04T16:28:00Z,2025-05-04T16:48:00Z,11,8,,0,0,53,1137.9,163,145
MR1405,2025-05-04,VT-RD58,1062,GOI,BLR,2025-05-04T17:55:00Z,2025-05-04T17:58:00Z,2025-05-04T19:16:00Z,2025-05-04T19:19:00Z,3,6,,0,0,41,485.9,81,70
MR1406,2025-05-04,VT-VU92,1038,JAI,DEL,2025-05-04T03:45:00Z,2025-05-04T03:57:00Z,2025-05-04T04:47:00Z,2025-05-04T05:08:00Z,12,11,,0,0,102,1173.3,71,52
MR1407,2025-05-04,VT-VU92,1074,DEL,LKO,2025-05-04T06:08:00Z,2025-05-04T06:08:00Z,2025-05-04T07:27:00Z,2025-05-04T07:37:00Z,0,10,,0,0,126,1102.9,89,69
MR1408,2025-05-04,VT-VU92,1001,LKO,BOM,2025-05-04T08:27:00Z,2025-05-04T08:27:00Z,2025-05-04T10:41:00Z,2025-05-04T10:46:00Z,0,9,,0,0,138,1869.7,139,126
MR1409,2025-05-04,VT-VU92,1008,BOM,LKO,2025-05-04T11:40:00Z,2025-05-04T12:57:00Z,2025-05-04T13:54:00Z,2025-05-04T15:24:00Z,77,84,93,0,0,109,745.1,147,122
MR1410,2025-05-04,VT-VU92,1020,LKO,CCU,2025-05-04T16:29:00Z,2025-05-04T18:45:00Z,2025-05-04T18:23:00Z,2025-05-04T20:39:00Z,136,146,51,0,0,137,1248.0,114,103
MR1411,2025-05-04,VT-WJ61,1086,BLR,LKO,2025-05-04T03:15:00Z,2025-05-04T03:24:00Z,2025-05-04T05:52:00Z,2025-05-04T05:58:00Z,9,14,,0,0,133,657.6,154,141
MR1412,2025-05-04,VT-WJ61,1020,LKO,CCU,2025-05-04T06:46:00Z,2025-05-04T07:00:00Z,2025-05-04T08:40:00Z,2025-05-04T09:02:00Z,14,13,,0,0,150,281.0,122,100
MR1413,2025-05-04,VT-WJ61,1073,CCU,LKO,2025-05-04T10:09:00Z,2025-05-04T13:07:00Z,2025-05-04T12:03:00Z,2025-05-04T14:59:00Z,-45,187,93,0,0,103,1497.4,112,101
MR1414,2025-05-04,VT-WJ61,1075,LKO,DEL,2025-05-04T16:03:00Z,2025-05-04T18:28:00Z,2025-05-04T17:22:00Z,2025-05-04T19:47:00Z,145,151,61,0,0,111,365.2,79,69
MR1415,2025-05-04,VT-YB24,1112,HYD,DEL,2025-05-04T01:00:00Z,2025-05-04T01:00:00Z,2025-05-04T03:16:00Z,2025-05-04T03:19:00Z,0,-2,,0,0,84,1013.3,139,118
MR1416,2025-05-04,VT-YB24,1074,DEL,LKO,2025-05-04T03:58:00Z,2025-05-04T04:09:00Z,2025-05-04T05:17:00Z,2025-05-04T05:33:00Z,11,4,,0,0,86,1563.1,84,66
MR1417,2025-05-04,VT-YB24,1003,LKO,HYD,2025-05-04T06:31:00Z,2025-05-04T06:37:00Z,2025-05-04T08:35:00Z,2025-05-04T08:53:00Z,6,1,,0,0,117,1664.7,136,116
MR1418,2025-05-04,VT-YB24,1106,HYD,BLR,2025-05-04T09:27:00Z,2025-05-04T10:49:00Z,2025-05-04T10:45:00Z,2025-05-04T12:12:00Z,82,86,36,0,0,116,913.6,83,60
MR1419,2025-05-04,VT-YB24,1115,BLR,HYD,2025-05-04T13:03:00Z,2025-05-04T13:03:00Z,2025-05-04T14:21:00Z,2025-05-04T14:23:00Z,0,7,,0,0,97,791.4,80,68
MR1420,2025-05-04,VT-WC15,1004,COK,BLR,2025-05-04T02:00:00Z,2025-05-04T02:00:00Z,2025-05-04T03:12:00Z,2025-05-04T03:16:00Z,0,-3,,0,0,156,1379.4,76,54
