flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1237,2025-05-03,VT-HI60,1115,BLR,HYD,2025-05-03T03:15:00Z,2025-05-03T03:16:00Z,2025-05-03T04:33:00Z,2025-05-03T04:38:00Z,1,9,,0,0,71,518.1,82,67
MR1238,2025-05-03,VT-HI60,1108,HYD,LKO,2025-05-03T05:31:00Z,2025-05-03T05:31:00Z,2025-05-03T07:35:00Z,2025-05-03T07:50:00Z,0,-3,,0,0,58,292.0,139,116
MR1239,2025-05-03,VT-HI60,1020,LKO,CCU,2025-05-03T08:39:00Z,2025-05-03T11:37:00Z,2025-05-03T10:33:00Z,2025-05-03T13:40:00Z,178,172,41,0,0,96,1981.0,123,98
MR1240,2025-05-03,VT-ZZ00,1080,PNQ,LKO,2025-05-03T03:00:00Z,2025-05-03T04:12:00Z,2025-05-03T05:11:00Z,2025-05-03T06:23:00Z,72,70,11,0,0,70,1530.3,131,119
MR1241,2025-05-03,VT-DJ65,1061,LKO,PNQ,2025-05-03T07:28:00Z,2025-05-03T08:54:00Z,2025-05-03T09:39:00Z,2025-05-03T11:19:00Z,86,84,41,0,0,62,2459.0,145,119
MR1242,2025-05-03,VT-DJ65,1102,PNQ,CCU,2025-05-03T11:50:00Z,2025-05-03T12:27:00Z,2025-05-03T14:36:00Z,2025-05-03T15:31:00Z,37,49,89,0,0,94,1402.9,184,156
MR1243,2025-05-03,VT-DJ65,1007,CCU,MAA,2025-05-03T16:35:00Z,2025-05-03T17:26:00Z,2025-05-03T19:02:00Z,2025-05-03T19:53:00Z,51,54,51,0,0,77,871.4,147,129
MR1244,2025-05-03,VT-VK17,1037,PNQ,DEL,2025-05-03T03:30:00Z,2025-05-03T06:25:00Z,2025-05-03T05:39:00Z,2025-05-03T08:30:00Z,175,180,81,0,0,103,206.8,125,112
MR1245,2025-05-03,VT-VK17,1116,DEL,CCU,2025-05-03T09:13:00Z,2025-05-03T11:49:00Z,2025-05-03T11:40:00Z,2025-05-03T14:09:00Z,156,151,51,0,0,135,1240.4,140,130
MR1246,2025-05-03,VT-VK17,1012,CCU,JAI,2025-05-03T15:06:00Z,2025-05-03T15:06:00Z,2025-05-03T17:38:00Z,2025-05-03T17:41:00Z,0,-5,,0,0,154,1432.6,155,144
MR1247,2025-05-03,VT-VK17,1095,JAI,GOI,2025-05-03T18:48:00Z,2025-05-03T18:48:00Z,2025-05-03T21:06:00Z,2025-05-03T21:11:00Z,0,8,,0,0,109,512.1,143,127
MR1248,2025-05-03,VT-LG97,1036,CCU,COK,2025-05-03T03:15:00Z,2025-05-03T03:27:00Z,2025-05-03T06:19:00Z,2025-05-03T06:41:00Z,12,21,,0,0,135,1920.3,194,166
MR1249,2025-05-03,VT-LG97,1004,COK,BLR,2025-05-03T07:49:00Z,2025-05-03T07:51:00Z,2025-05-03T09:01:00Z,2025-05-03T08:56:00Z,2,-3,,0,0,104,1852.4,65,55
MR1250,2025-05-03,VT-LG97,1024,BLR,COK,2025-05-03T09:32:00Z,2025-05-03T10:16:00Z,2025-05-03T10:44:00Z,2025-05-03T11:47:00Z,44,45,51,0,0,137,2078.9,91,63
MR1251,2025-05-03,VT-LG97,1021,COK,AMD,2025-05-03T12:42:00Z,2025-05-03T12:47:00Z,2025-05-03T15:15:00Z,2025-05-03T15:34:00Z,5,17,,0,0,124,1248.1,167,143
