flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1515,2025-05-05,VT-UF78,1117,BLR,GOI,2025-05-05T01:45:00Z,2025-05-05T01:45:00Z,2025-05-05T03:06:00Z,2025-05-05T03:16:00Z,0,12,,0,0,149,1326.0,91,64
MR1516,2025-05-05,VT-UF78,1005,GOI,BOM,2025-05-05T04:03:00Z,2025-05-05T06:42:00Z,2025-05-05T05:19:00Z,2025-05-05T07:58:00Z,159,151,51,0,0,153,386.4,76,65
MR1517,2025-05-05,VT-UF78,1045,BOM,PNQ,2025-05-05T08:45:00Z,2025-05-05T08:49:00Z,2025-05-05T09:40:00Z,2025-05-05T09:50:00Z,4,14,,0,0,169,1432.7,61,46
MR1518,2025-05-05,VT-UF78,1013,PNQ,COK,2025-05-05T10:30:00Z,2025-05-05T10:35:00Z,2025-05-05T12:25:00Z,2025-05-05T12:42:00Z,5,14,,0,0,108,825.2,127,103
MR1519,2025-05-05,VT-RO27,1043,GOI,LKO,2025-05-05T01:15:00Z,2025-05-05T01:15:00Z,2025-05-05T03:47:00Z,2025-05-05T03:56:00Z,0,-2,,0,0,123,2043.7,161,139
MR1520,2025-05-05,VT-RO27,1003,LKO,HYD,2025-05-05T04:27:00Z,2025-05-05T04:27:00Z,2025-05-05T06:31:00Z,2025-05-05T06:43:00Z,0,9,,0,0,163,2210.1,136,114
MR1521,2025-05-05,VT-RO27,1112,HYD,DEL,2025-05-05T07:35:00Z,2025-05-05T09:14:00Z,2025-05-05T09:51:00Z,2025-05-05T11:38:00Z,99,111,11,0,0,158,1163.5,144,126
MR1522,2025-05-05,VT-RO27,1088,DEL,BOM,2025-05-05T12:44:00Z,2025-05-05T12:53:00Z,2025-05-05T14:52:00Z,2025-05-05T15:04:00Z,9,8,,0,0,122,2399.8,131,117
MR1523,2025-05-05,VT-BH82,1021,COK,AMD,2025-05-05T02:45:00Z,2025-05-05T03:25:00Z,2025-05-05T05:18:00Z,2025-05-05T06:14:00Z,40,42,36,0,0,116,1572.5,169,145
MR1524,2025-05-05,VT-BH82,1055,AMD,BOM,2025-05-05T07:11:00Z,2025-05-05T08:21:00Z,2025-05-05T08:28:00Z,2025-05-05T09:41:00Z,70,82,51,0,0,168,1705.0,80,69
