flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR4208,2025-05-29,VT-AX45,1106,HYD,BLR,2025-05-29T03:00:00Z,2025-05-29T05:41:00Z,2025-05-29T04:18:00Z,2025-05-29T07:00:00Z,161,171,36,0,0,85,350.1,79,63
MR4209,2025-05-29,VT-AX45,1025,BLR,PNQ,2025-05-29T07:32:00Z,2025-05-29T09:54:00Z,2025-05-29T09:10:00Z,2025-05-29T11:45:00Z,142,147,41,0,0,104,839.5,111,86
MR4210,2025-05-29,VT-AX45,1037,PNQ,DEL,2025-05-29T12:54:00Z,2025-05-29T13:05:00Z,2025-05-29T15:03:00Z,2025-05-29T15:14:00Z,11,7,,0,0,93,255.6,129,111
MR4211,2025-05-29,VT-AX45,1064,DEL,GOI,2025-05-29T16:00:00Z,2025-05-29T16:12:00Z,2025-05-29T18:34:00Z,2025-05-29T18:58:00Z,12,5,,0,0,129,2010.5,166,138
MR4212,2025-05-29,VT-AX45,1046,GOI,DEL,2025-05-29T19:43:00Z,2025-05-29T19:47:00Z,2025-05-29T22:17:00Z,2025-05-29T22:27:00Z,4,15,,0,0,86,467.1,160,146
MR4213,2025-05-29,VT-UL30,1114,AMD,BLR,2025-05-29T02:30:00Z,2025-05-29T03:54:00Z,2025-05-29T04:44:00Z,2025-05-29T06:15:00Z,84,82,93,0,0,56,983.4,141,121
MR4214,2025-05-29,VT-UL30,1083,BLR,MAA,2025-05-29T07:13:00Z,2025-05-29T08:41:00Z,2025-05-29T08:18:00Z,2025-05-29T09:55:00Z,88,91,61,0,0,47,362.0,74,47
MR4215,2025-05-29,VT-AV80,1068,COK,PNQ,2025-05-29T02:15:00Z,2025-05-29T02:18:00Z,2025-05-29T04:10:00Z,2025-05-29T04:22:00Z,3,4,,0,0,145,1020.9,124,106
MR4216,2025-05-29,VT-AV80,1013,PNQ,COK,2025-05-29T04:54:00Z,2025-05-29T04:54:00Z,2025-05-29T06:49:00Z,2025-05-29T07:03:00Z,0,8,,0,0,173,930.5,129,104
MR4217,2025-05-29,VT-AV80,1079,COK,LKO,2025-05-29T08:01:00Z,2025-05-29T08:06:00Z,2025-05-29T11:04:00Z,2025-05-29T11:13:00Z,5,13,,0,0,134,259.7,187,172
MR4218,2025-05-29,VT-AV80,1020,LKO,CCU,2025-05-29T12:04:00Z,2025-05-29T12:04:00Z,2025-05-29T13:58:00Z,2025-05-29T14:09:00Z,0,2,,0,0,175,1891.6,125,101
MR4219,2025-05-29,VT-CU64,1103,MAA,BOM,2025-05-29T01:45:00Z,2025-05-29T04:12:00Z,2025-05-29T03:46:00Z,2025-05-29T06:07:00Z,147,158,41,0,0,107,869.1,115,103
MR4220,2025-05-29,VT-CU64,1058,BOM,DEL,2025-05-29T07:08:00Z,2025-05-29T07:08:00Z,2025-05-29T09:16:00Z,2025-05-29T09:13:00Z,0,11,,0,0,111,903.3,125,115
MR4221,2025-05-29,VT-YB24,1023,BOM,MAA,2025-05-29T01:30:00Z,2025-05-29T03:29:00Z,2025-05-29T03:31:00Z,2025-05-29T05:33:00Z,119,119,36,0,0,139,2373.2,124,108
MR4222,2025-05-29,VT-YB24,1002,MAA,DEL,2025-05-29T06:20:00Z,2025-05-29T06:20:00Z,2025-05-29T09:12:00Z,2025-05-29T09:18:00Z,0,-4,,0,0,97,855.3,178,162
MR4223,2025-05-29,VT-YB24,1016,DEL,AMD,2025-05-29T10:14:00Z,2025-05-29T12:49:00Z,2025-05-29T11:56:00Z,2025-05-29T14:39:00Z,155,159,51,0,0,130,1567.8,110,86
MR4224,2025-05-29,VT-PG61,1034,PNQ,MAA,2025-05-29T02:00:00Z,2025-05-29T02:00:00Z,2025-05-29T03:52:00Z,2025-05-29T03:54:00Z,0,11,,0,0,57,1163.1,114,99
MR4225,2025-05-29,VT-PG61,1040,MAA,COK,2025-05-29T05:04:00Z,2025-05-29T05:36:00Z,2025-05-29T06:27:00Z,2025-05-29T06:58:00Z,32,28,93,0,0,50,720.6,82,72
MR4226,2025-05-29,,1029,COK,HYD,2025-05-29T07:32:00Z,2025-05-29T09:02:00Z,2025-05-29T09:16:00Z,2025-05-29T10:50:00Z,90,88,61,0,0,65,296.8,108,94
MR4227,2025-05-29,VT-PG61,1018,HYD,AMD,2025-05-29T11:43:00Z,2025-05-29T11:51:00Z,2025-05-29T13:34:00Z,2025-05-29T13:56:00Z,8,3,,0,0,46,272.6,125,99
MR4228,2025-05-29,VT-NB13,1020,LKO,CCU,2025-05-29T03:00:00Z,2025-05-29T03:50:00Z,2025-05-29T04:54:00Z,2025-05-29T06:00:00Z,50,56,11,0,0,107,389.6,130,105
MR4229,2025-05-29,VT-NB13,1089,CCU,DEL,2025-05-29T06:45:00Z,,2025-05-29T09:12:00Z,,,,,1,0,0,0.0,,
MR4230,2025-05-29,VT-XK17,1005,GOI,BOM,2025-05-29T01:15:00Z,2025-05-29T01:15:00Z,2025-05-29T02:31:00Z,2025-05-29T02:40:00Z,0,-8,,0,0,110,294.7,85,59
MR4231,2025-05-29,VT-XK17,1045,BOM,PNQ,2025-05-29T03:42:00Z,2025-05-29T03:53:00Z,2025-05-29T04:37:00Z,2025-05-29T04:56:00Z,11,18,,0,0,107,917.6,63,47
MR4232,2025-05-29,VT-XK17,1026,PNQ,JAI,2025-05-29T05:58:00Z,2025-05-29T05:58:00Z,2025-05-29T07:51:00Z,2025-05-29T07:54:00Z,0,9,,0,0,90,1733.2,116,96
MR4233,2025-05-29,VT-DB93,1034,PNQ,MAA,2025-05-29T01:15:00Z,2025-05-29T01:15:00Z,2025-05-29T03:07:00Z,2025-05-29T03:06:00Z,0,2,,0,0,162,235.3,111,100
MR4234,2025-05-29,VT-DB93,1047,MAA,PNQ,2025-05-29T03:44:00Z,2025-05-29T03:44:00Z,2025-05-29T05:36:00Z,2025-05-29T05:43:00Z,0,0,,0,0,127,2201.1,119,95
MR4235,2025-05-29,VT-DB93,1063,PNQ,BOM,2025-05-29T06:18:00Z,2025-05-29T06:29:00Z,2025-05-29T07:13:00Z,2025-05-29T07:22:00Z,11,17,,0,0,166,1327.1,53,37
MR4236,2025-05-29,VT-DB93,1010,BOM,COK,2025-05-29T08:17:00Z,2025-05-29T08:19:00Z,2025-05-29T10:19:00Z,2025-05-29T10:32:00Z,2,-6,,0,0,167,1214.3,133,108
MR4237,2025-05-29,VT-DB93,1019,COK,CCU,2025-05-29T11:17:00Z,2025-05-29T11:26:00Z,2025-05-29T14:21:00Z,2025-05-29T14:35:00Z,9,16,,0,0,130,1787.4,189,166
MR4238,2025-05-29,VT-CQ40,1017,MAA,BLR,2025-05-29T01:30:00Z,2025-05-29T01:30:00Z,2025-05-29T02:35:00Z,2025-05-29T02:50:00Z,0,11,,0,0,90,2373.1,80,53
MR4239,2025-05-29,VT-CQ40,1086,BLR,LKO,2025-05-29T03:48:00Z,2025-05-29T05:38:00Z,2025-05-29T06:25:00Z,2025-05-29T08:25:00Z,110,105,89,0,0,81,1051.7,167,143
MR4240,2025-05-29,VT-CQ40,1033,LKO,MAA,2025-05-29T09:02:00Z,2025-05-29T09:04:00Z,2025-05-29T11:37:00Z,2025-05-29T11:55:00Z,2,-6,,0,0,93,1571.9,171,143
MR4241,2025-05-29,VT-CQ40,1096,MAA,CCU,2025-05-29T12:32:00Z,2025-05-29T12:38:00Z,2025-05-29T14:59:00Z,2025-05-29T15:15:00Z,6,2,,0,0,79,1293.9,157,135
