flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1735,2025-05-07,VT-RI84,1088,DEL,BOM,2025-05-07T01:15:00Z,2025-05-07T03:56:00Z,2025-05-07T03:23:00Z,2025-05-07T06:05:00Z,161,168,81,0,0,114,1959.8,129,116
MR1736,2025-05-07,VT-RI84,1023,BOM,MAA,2025-05-07T07:09:00Z,2025-05-07T07:12:00Z,2025-05-07T09:10:00Z,2025-05-07T09:26:00Z,3,10,,0,0,169,894.0,134,112
MR1737,2025-05-07,VT-RI84,1103,MAA,BOM,2025-05-07T10:21:00Z,2025-05-07T10:34:00Z,2025-05-07T12:22:00Z,2025-05-07T12:32:00Z,13,24,,0,0,155,617.8,118,104
MR1738,2025-05-07,VT-RI84,1023,BOM,MAA,2025-05-07T13:33:00Z,2025-05-07T14:03:00Z,2025-05-07T15:34:00Z,2025-05-07T16:11:00Z,30,30,71,0,0,131,2391.5,128,105
MR1739,2025-05-07,VT-RI84,1096,MAA,CCU,2025-05-07T17:10:00Z,2025-05-07T17:10:00Z,2025-05-07T19:37:00Z,2025-05-07T19:49:00Z,0,9,,0,0,104,1857.9,159,139
MR1740,2025-05-07,VT-AT51,1049,HYD,BOM,2025-05-07T02:45:00Z,2025-05-07T02:59:00Z,2025-05-07T04:17:00Z,2025-05-07T04:36:00Z,14,23,,0,0,185,1660.7,97,82
MR1741,2025-05-07,VT-AT51,1006,BOM,GOI,2025-05-07T05:22:00Z,2025-05-07T06:02:00Z,2025-05-07T06:38:00Z,2025-05-07T07:26:00Z,40,44,89,0,0,151,2091.6,84,61
MR1742,2025-05-07,VT-AT51,1053,GOI,AMD,2025-05-07T08:28:00Z,2025-05-07T10:00:00Z,2025-05-07T10:15:00Z,2025-05-07T11:46:00Z,92,100,81,0,0,106,1104.0,106,89
MR1743,2025-05-07,VT-AT51,1067,AMD,PNQ,2025-05-07T12:20:00Z,2025-05-07T12:20:00Z,2025-05-07T13:43:00Z,2025-05-07T13:54:00Z,0,12,,0,0,136,1986.6,94,70
MR1744,2025-05-07,VT-SR28,1105,MAA,HYD,2025-05-07T01:30:00Z,2025-05-07T03:13:00Z,2025-05-07T02:52:00Z,2025-05-07T04:43:00Z,103,115,51,0,0,87,1783.5,90,66
MR1745,2025-05-07,VT-SR28,1082,HYD,JAI,2025-05-07T05:35:00Z,2025-05-07T07:23:00Z,2025-05-07T07:40:00Z,2025-05-07T09:36:00Z,108,116,11,0,0,84,2287.3,133,109
MR1746,2025-05-07,VT-SR28,1014,JAI,PNQ,2025-05-07T10:33:00Z,2025-05-07T10:36:00Z,2025-05-07T12:26:00Z,2025-05-07T12:26:00Z,3,9,,0,0,64,1390.4,110,96
MR1747,2025-05-07,VT-SR28,1080,PNQ,LKO,2025-05-07T12:56:00Z,2025-05-07T12:56:00Z,2025-05-07T15:07:00Z,2025-05-07T15:23:00Z,0,3,,0,0,65,245.7,147,123
MR1748,2025-05-07,VT-SR28,1001,LKO,BOM,2025-05-07T16:11:00Z,2025-05-07T19:06:00Z,2025-05-07T18:25:00Z,2025-05-07T21:25:00Z,175,180,89,0,0,88,1353.9,139,118
MR1749,2025-05-07,VT-OT82,1058,BOM,DEL,2025-05-07T01:30:00Z,2025-05-07T01:35:00Z,2025-05-07T03:38:00Z,2025-05-07T03:35:00Z,5,10,,0,0,124,1325.4,120,110
MR1750,2025-05-07,VT-OT82,1064,DEL,GOI,2025-05-07T04:45:00Z,2025-05-07T07:17:00Z,2025-05-07T07:19:00Z,2025-05-07T09:55:00Z,152,164,41,0,0,141,2472.2,158,139
MR1751,2025-05-07,VT-OT82,1005,GOI,BOM,2025-05-07T10:43:00Z,2025-05-07T10:54:00Z,2025-05-07T11:59:00Z,2025-05-07T12:22:00Z,11,8,,0,0,87,1942.0,88,67
MR1752,2025-05-07,VT-OT82,1071,BOM,JAI,2025-05-07T13:12:00Z,2025-05-07T13:23:00Z,2025-05-07T15:03:00Z,2025-05-07T15:28:00Z,11,7,,0,0,104,300.3,125,97
MR1753,2025-05-07,VT-OT82,1014,JAI,PNQ,2025-05-07T16:05:00Z,2025-05-07T16:05:00Z,2025-05-07T17:58:00Z,2025-05-07T18:02:00Z,0,-2,,0,0,114,1826.5,117,103
MR1754,2025-05-07,VT-BH82,1071,BOM,JAI,2025-05-07T03:30:00Z,2025-05-07T03:30:00Z,2025-05-07T05:21:00Z,2025-05-07T05:32:00Z,0,7,,0,0,151,1376.4,122,101
MR1755,2025-05-07,VT-BH82,1059,JAI,BLR,2025-05-07T06:22:00Z,2025-05-07T06:32:00Z,2025-05-07T08:57:00Z,2025-05-07T09:03:00Z,10,19,,0,0,126,302.2,151,141
MR1756,2025-05-07,VT-BH82,1083,BLR,MAA,2025-05-07T09:37:00Z,2025-05-07T09:37:00Z,2025-05-07T10:42:00Z,2025-05-07T10:40:00Z,0,-3,,0,0,173,583.5,63,47
MR1757,2025-05-07,VT-BH82,1017,MAA,BLR,2025-05-07T11:32:00Z,2025-05-07T11:34:00Z,2025-05-07T12:37:00Z,2025-05-07T12:37:00Z,2,11,,0,0,150,1593.0,63,53
MR1758,2025-05-07,VT-BH82,1115,BLR,HYD,2025-05-07T13:44:00Z,2025-05-07T13:44:00Z,2025-05-07T15:02:00Z,2025-05-07T15:07:00Z,0,1,,0,0,148,1345.9,83,60
MR1759,2025-05-07,VT-YB24,1119,AMD,GOI,2025-05-07T02:15:00Z,2025-05-07T02:15:00Z,2025-05-07T04:02:00Z,2025-05-07T03:57:00Z,0,1,,0,0,88,2333.8,102,89
MR1760,2025-05-07,VT-YB24,1100,GOI,PNQ,2025-05-07T04:40:00Z,2025-05-07T04:56:00Z,2025-05-07T05:51:00Z,2025-05-07T06:06:00Z,16,18,71,0,0,132,1723.0,70,58
MR1761,2025-05-07,VT-YB24,1041,PNQ,BLR,2025-05-07T06:52:00Z,2025-05-07T06:52:00Z,2025-05-07T08:30:00Z,2025-05-07T08:45:00Z,0,-3,,0,0,106,428.1,113,87
MR1762,2025-05-07,VT-YB24,1009,BLR,JAI,2025-05-07T09:46:00Z,2025-05-07T09:46:00Z,2025-05-07T12:21:00Z,2025-05-07T12:28:00Z,0,-1,,0,0,109,1374.0,162,137
MR1763,2025-05-07,VT-CU64,1043,GOI,LKO,2025-05-07T03:45:00Z,2025-05-07T03:45:00Z,2025-05-07T06:17:00Z,2025-05-07T06:16:00Z,-45,5,,0,0,136,743.4,151,136
MR1764,2025-05-07,VT-CU64,1061,LKO,PNQ,2025-05-07T06:50:00Z,2025-05-07T09:41:00Z,2025-05-07T09:01:00Z,2025-05-07T12:02:00Z,171,166,89,0,0,91,1599.4,141,118
MR1765,2025-05-07,VT-CU64,1076,PNQ,GOI,2025-05-07T13:11:00Z,2025-05-07T15:10:00Z,2025-05-07T14:22:00Z,2025-05-07T16:19:00Z,119,124,71,0,0,95,622.8,69,53
MR1766,2025-05-07,VT-CU64,1044,GOI,JAI,2025-05-07T17:10:00Z,2025-05-07T17:17:00Z,2025-05-07T19:28:00Z,2025-05-07T19:36:00Z,7,11,,0,0,119,438.5,139,127
MR1767,2025-05-07,VT-CU64,1050,JAI,MAA,2025-05-07T20:20:00Z,2025-05-07T22:20:00Z,2025-05-07T23:01:00Z,2025-05-08T01:08:00Z,120,113,51,0,0,82,1264.5,168,152
MR1768,2025-05-07,VT-TB89,1092,BOM,HYD,2025-05-07T02:00:00Z,2025-05-07T04:45:00Z,2025-05-07T03:32:00Z,2025-05-07T06:19:00Z,165,166,51,0,0,150,694.9,94,78
MR1769,2025-05-07,VT-TB89,1054,HYD,GOI,2025-05-07T07:14:00Z,2025-05-07T07:28:00Z,2025-05-07T08:39:00Z,2025-05-07T08:54:00Z,14,14,,0,0,171,439.6,86,71
MR1770,2025-05-07,VT-TB89,1053,GOI,AMD,2025-05-07T09:58:00Z,2025-05-07T11:37:00Z,2025-05-07T11:45:00Z,2025-05-07T13:28:00Z,99,111,71,0,0,170,2080.9,111,92
MR1771,2025-05-07,VT-TB89,1039,AMD,LKO,2025-05-07T14:22:00Z,2025-05-07T14:35:00Z,2025-05-07T16:19:00Z,2025-05-07T16:43:00Z,13,6,,0,0,152,439.7,128,107
MR1772,2025-05-07,VT-WJ61,1108,HYD,LKO,2025/13/01 99:61,2025-05-07T01:15:00Z,2025-05-07T03:19:00Z,2025-05-07T03:38:00Z,0,1,,0,0,108,394.2,143,115
MR1773,2025-05-07,VT-WJ61,1020,LKO,CCU,2025-05-07T04:14:00Z,2025-05-07T04:14:00Z,2025-05-07T06:08:00Z,2025-05-07T06:23:00Z,0,4,,0,0,170,585.7,129,101
MR1774,2025-05-07,VT-WJ61,1089,CCU,DEL,2025-05-07T07:05:00Z,2025-05-07T07:05:00Z,2025-05-07T09:32:00Z,2025-05-07T09:31:00Z,0,-7,,0,0,101,916.0,146,130
MR1775,2025-05-07,VT-WJ61,1064,DEL,GOI,2025-05-07T10:16:00Z,2025-05-07T10:25:00Z,2025-05-07T12:50:00Z,2025-05-07T13:05:00Z,9,19,,0,0,107,652.4,160,146
MR1776,2025-05-07,VT-RD58,1050,JAI,MAA,2025-05-07T03:30:00Z,2025-05-07T06:05:00Z,2025-05-07T06:11:00Z,2025-05-07T08:51:00Z,155,157,73,0,0,41,1304.5,166,145
MR1777,2025-05-07,VT-RD58,1105,MAA,HYD,2025-05-07T09:23:00Z,2025-05-07T09:23:00Z,2025-05-07T10:45:00Z,2025-05-07T10:50:00Z,0,2,,0,0,53,1854.1,87,68
MR1778,2025-05-07,VT-RD58,1082,HYD,JAI,2025-05-07T11:32:00Z,2025-05-07T11:46:00Z,2025-05-07T13:37:00Z,2025-05-07T13:52:00Z,14,24,,0,0,58,1433.7,126,111
MR1779,2025-05-07,VT-RD58,1048,JAI,LKO,2025-05-07T14:22:00Z,2025-05-07T14:27:00Z,2025-05-07T15:48:00Z,2025-05-07T15:50:00Z,5,1,,0,0,45,1878.4,83,71
MR1780,2025-05-07,VT-CQ40,1051,DEL,BLR,2025-05-07T03:00:00Z,2025-05-07T03:10:00Z,2025-05-07T05:48:00Z,2025-05-07T05:53:00Z,10,5,,0,0,92,2191.5,163,152
MR1781,2025-05-07,VT-CQ40,1110,BLR,DEL,2025-05-07T06:41:00Z,2025-05-07T09:00:00Z,2025-05-07T09:29:00Z,2025-05-07T11:51:00Z,139,150,51,0,0,80,2028.7,171,158
MR1782,2025-05-07,VT-CQ40,1111,DEL,PNQ,2025-05-07T12:42:00Z,2025-05-07T12:47:00Z,2025-05-07T14:51:00Z,2025-05-07T15:01:00Z,5,9,,0,0,64,1229.5,134,114
MR1783,2025-05-07,VT-XE40,1085,BLR,CCU,2025-05-07T01:45:00Z,2025-05-07T01:45:00Z,2025-05-07T04:25:00Z,2025-05-07T04:18:00Z,0,12,,0,0,144,1983.4,153,143
MR1784,2025-05-07,VT-XE40,1015,CCU,BLR,2025-05-07T05:16:00Z,2025-05-07T05:46:00Z,2025-05-07T07:56:00Z,2025-05-07T08:39:00Z,30,26,73,0,0,125,371.2,173,146
MR1785,2025-05-07,VT-EV70,1082,HYD,JAI,2025-05-07T01:45:00Z,,2025-05-07T03:50:00Z,,,,,1,0,0,0.0,,
MR1786,2025-05-07,VT-EV70,1050,JAI,MAA,2025-05-07T05:06:00Z,2025-05-07T05:45:00Z,2025-05-07T07:47:00Z,2025-05-07T08:24:00Z,39,43,41,0,0,161,1772.6,159,144
MR1787,2025-05-07,VT-RW64,1009,BLR,JAI,2025-05-07T03:30:00Z,2025-05-07T03:30:00Z,2025-05-07T06:05:00Z,2025-05-07T06:14:00Z,0,4,,0,0,38,1432.3,164,137
MR1788,2025-05-07,VT-RW64,1093,JAI,AMD,2025-05-07T06:48:00Z,2025-05-07T08:46:00Z,2025-05-07T08:12:00Z,2025-05-07T10:15:00Z,118,120,51,0,0,38,1433.8,89,73
MR1789,2025-05-07,VT-YK23,1014,JAI,PNQ,2025-05-07T01:15:00Z,2025-05-07T01:16:00Z,2025-05-07T03:08:00Z,2025-05-07T03:09:00Z,1,6,,0,0,124,1866.0,113,96
