flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1625,2025-05-06,VT-RW64,1110,BLR,DEL,2025-05-06T03:15:00Z,2025-05-06T05:51:00Z,2025-05-06T06:03:00Z,2025-05-06T08:33:00Z,156,164,73,0,0,53,455.2,162,152
MR1626,2025-05-06,VT-RW64,1051,DEL,BLR,2025-05-06T09:40:00Z,2025-05-06T09:40:00Z,2025-05-06T12:28:00Z,2025-05-06T12:30:00Z,0,-6,,0,0,62,2042.7,170,152
MR1627,2025-05-06,VT-YB24,1017,MAA,BLR,2025-05-06T01:30:00Z,2025-05-06T01:38:00Z,2025-05-06T02:35:00Z,2025-05-06T02:47:00Z,8,3,,0,0,129,1024.9,69,49
MR1628,2025-05-06,VT-YB24,1085,BLR,CCU,2025-05-06T03:34:00Z,2025-05-06T03:39:00Z,2025-05-06T06:14:00Z,2025-05-06T06:18:00Z,5,9,,0,0,123,1179.3,159,149
MR1629,2025-05-06,VT-VK17,1035,JAI,COK,2025-05-06T02:15:00Z,2025-05-06T02:22:00Z,2025-05-06T05:14:00Z,2025-05-06T05:19:00Z,7,17,,0,0,107,2160.4,177,165
MR1630,2025-05-06,VT-VK17,1019,COK,CCU,2025-05-06T05:56:00Z,2025-05-06T08:52:00Z,2025-05-06T09:00:00Z,2025-05-06T12:01:00Z,176,170,36,0,0,109,991.1,189,176
MR1631,2025-05-06,VT-VK17,1104,CCU,HYD,2025-05-06T13:03:00Z,2025-05-06T13:03:00Z,2025-05-06T15:19:00Z,2025-05-06T15:25:00Z,0,-7,,0,0,154,1251.0,142,126
MR1632,2025-05-06,VT-VK17,1112,HYD,DEL,2025-05-06T16:07:00Z,2025-05-06T16:07:00Z,2025-05-06T18:23:00Z,2025-05-06T18:25:00Z,0,11,,0,0,129,749.5,138,123
MR1633,2025-05-06,VT-SR28,1060,HYD,COK,2025-05-06T03:00:00Z,2025-05-06T03:00:00Z,2025-05-06T04:44:00Z,2025-05-06T04:56:00Z,0,11,,0,0,82,1300.4,116,90
MR1634,2025-05-06,VT-SR28,1021,COK,AMD,2025-05-06T05:49:00Z,2025-05-06T05:56:00Z,2025-05-06T08:22:00Z,2025-05-06T08:43:00Z,7,5,,0,0,101,640.4,167,142
MR1635,2025-05-06,VT-SR28,1114,AMD,BLR,2025-05-06T09:13:00Z,2025-05-06T09:17:00Z,2025-05-06T11:27:00Z,2025-05-06T11:40:00Z,4,-3,,0,0,68,2318.5,143,118
MR1636,2025-05-06,VT-SR28,1085,BLR,CCU,2025-05-06T12:15:00Z,2025-05-06T12:48:00Z,2025-05-06T14:55:00Z,2025-05-06T15:35:00Z,33,45,73,0,0,88,413.8,167,147
MR1637,2025-05-06,VT-YK23,1094,HYD,PNQ,2025-05-06T01:00:00Z,2025-05-06T03:20:00Z,2025-05-06T02:23:00Z,2025-05-06T05:02:00Z,140,142,89,0,0,108,780.5,102,75
MR1638,2025-05-06,VT-YK23,1080,PNQ,LKO,2025-05-06T05:37:00Z,2025-05-06T07:41:00Z,2025-05-06T07:48:00Z,2025-05-06T09:55:00Z,124,124,51,0,0,157,1229.1,134,123
MR1639,2025-05-06,VT-OT82,1040,MAA,COK,2025-05-06T03:45:00Z,2025-05-06T04:02:00Z,2025-05-06T05:08:00Z,2025-05-06T05:41:00Z,17,18,61,0,0,88,1032.2,99,74
MR1640,2025-05-06,VT-OT82,1000,COK,JAI,2025-05-06T06:28:00Z,2025-05-06T06:30:00Z,2025-05-06T09:27:00Z,2025-05-06T09:33:00Z,2,3,,0,0,117,2099.5,183,161
MR1641,2025-05-06,VT-OT82,1014,JAI,PNQ,2025-05-06T10:05:00Z,2025-05-06T10:05:00Z,2025-05-06T11:58:00Z,2025-05-06T12:10:00Z,0,3,,0,0,84,873.5,125,102
MR1642,2025-05-06,VT-DB93,1004,COK,BLR,2025-05-06T03:15:00Z,2025-05-06T04:38:00Z,2025-05-06T04:27:00Z,2025-05-06T06:04:00Z,83,85,93,0,0,109,2119.0,86,63
MR1643,2025-05-06,VT-DB93,1085,BLR,CCU,2025-05-06T07:02:00Z,,2025-05-06T09:42:00Z,,,,,1,0,0,0.0,,
MR1644,2025-05-06,VT-DB93,1015,CCU,BLR,2025-05-06T10:38:00Z,2025-05-06T10:38:00Z,2025-05-06T13:18:00Z,2025-05-06T13:31:00Z,0,4,,0,0,111,657.1,173,146
MR1645,2025-05-06,VT-EV70,1022,PNQ,HYD,2025-05-06T02:30:00Z,2025-05-06T02:30:00Z,2025-05-06T03:53:00Z,2025-05-06T04:04:00Z,0,-4,,0,0,119,1916.0,94,66
MR1646,2025-05-06,VT-EV70,1054,HYD,GOI,2025-05-06T04:41:00Z,2025-05-06T04:41:00Z,2025-05-06T06:06:00Z,2025-05-06T06:10:00Z,0,9,,0,0,137,851.7,89,76
MR1647,2025-05-06,VT-AV80,1064,DEL,GOI,2025-05-06T02:30:00Z,2025-05-06T04:07:00Z,2025-05-06T05:04:00Z,2025-05-06T06:41:00Z,97,107,61,0,0,112,1580.9,154,139
MR1648,2025-05-06,VT-AV80,1005,GOI,BOM,2025-05-06T07:22:00Z,2025-05-06T07:24:00Z,2025-05-06T08:38:00Z,2025-05-06T08:41:00Z,2,13,,0,0,132,455.9,77,60
MR1649,2025-05-06,VT-AV80,1010,BOM,COK,2025-05-06T09:21:00Z,2025-05-06T09:23:00Z,2025-05-06T11:23:00Z,2025-05-06T11:40:00Z,2,-3,,0,0,115,1883.6,137,110
MR1650,2025-05-06,VT-AV80,1084,COK,MAA,2025-05-06T12:10:00Z,2025-05-06T13:33:00Z,2025-05-06T13:33:00Z,2025-05-06T15:00:00Z,83,79,61,0,0,132,1280.8,87,70
MR1651,2025-05-06,VT-NH67,1011,HYD,MAA,2025-05-06T01:15:00Z,2025-05-06T01:28:00Z,2025-05-06T02:37:00Z,2025-05-06T02:54:00Z,13,15,,0,0,147,1657.2,86,65
MR1652,2025-05-06,VT-NH67,1047,MAA,PNQ,2025-05-06T03:37:00Z,2025-05-06T06:08:00Z,2025-05-06T05:29:00Z,2025-05-06T08:11:00Z,151,152,71,0,0,137,793.9,123,104
MR1653,2025-05-06,VT-HL46,1049,HYD,BOM,2025-05-06T03:15:00Z,2025-05-06T03:29:00Z,2025-05-06T04:47:00Z,2025-05-06T04:59:00Z,14,22,,0,0,105,338.3,90,77
MR1654,2025-05-06,VT-HL46,1023,BOM,MAA,2025-05-06T06:09:00Z,2025-05-06T07:18:00Z,2025-05-06T08:10:00Z,2025-05-06T09:23:00Z,69,62,89,0,0,129,1694.7,125,103
MR1655,2025-05-06,VT-HL46,1002,MAA,DEL,2025-05-06T10:20:00Z,2025-05-06T10:34:00Z,2025-05-06T13:12:00Z,2025-05-06T13:32:00Z,14,22,,0,0,119,1454.9,178,155
MR1656,2025-05-06,VT-HL46,1090,DEL,MAA,2025-05-06T14:32:00Z,2025-05-06T17:18:00Z,2025-05-06T17:24:00Z,2025-05-06T20:17:00Z,166,171,73,0,0,104,1394.7,179,160
MR1657,2025-05-06,VT-HL46,1042,MAA,LKO,2025-05-06T21:00:00Z,2025-05-06T22:29:00Z,2025-05-06T23:35:00Z,2025-05-07T01:03:00Z,89,96,51,0,0,123,1631.5,154,140
MR1658,2025-05-06,VT-UL30,1118,HYD,CCU,2025-05-06T03:15:00Z,2025-05-06T05:48:00Z,2025-05-06T05:31:00Z,2025-05-06T08:16:00Z,153,159,11,0,0,53,1772.5,148,125
MR1659,2025-05-06,VT-UL30,1104,CCU,HYD,2025-05-06T09:24:00Z,2025-05-06T09:24:00Z,2025-05-06T11:40:00Z,2025-05-06T11:44:00Z,0,10,,0,0,50,1160.8,140,128
MR1660,2025-05-06,VT-UL30,1082,HYD,JAI,2025-05-06T12:53:00Z,2025-05-06T13:46:00Z,2025-05-06T14:58:00Z,2025-05-06T15:57:00Z,53,55,73,0,0,50,2235.9,131,113
MR1661,2025-05-06,VT-UL30,1048,JAI,LKO,2025-05-06T16:53:00Z,2025-05-06T16:53:00Z,2025-05-06T18:19:00Z,2025-05-06T18:24:00Z,0,-5,,0,0,43,547.3,91,71
MR1662,2025-05-06,VT-UL30,1027,LKO,JAI,2025-05-06T19:31:00Z,,2025-05-06T20:57:00Z,,,,,1,0,0,0.0,,
MR1663,2025-05-06,VT-RO27,1050,JAI,MAA,2025-05-06T01:00:00Z,2025-05-06T01:15:00Z,2025-05-06T03:41:00Z,2025-05-06T03:52:00Z,15,15,,0,0,108,633.3,157,146
MR1664,2025-05-06,VT-RO27,1017,MAA,BLR,2025-05-06T04:28:00Z,2025-05-06T04:32:00Z,2025-05-06T05:33:00Z,2025-05-06T05:33:00Z,4,-2,,0,0,150,452.3,61,50
MR1665,2025-05-06,VT-TB89,1031,AMD,CCU,2025-05-06T03:00:00Z,2025-05-06T03:00:00Z,2025-05-06T05:52:00Z,2025-05-06T05:51:00Z,0,6,,0,0,148,851.4,171,156
MR1666,2025-05-06,VT-TB89,1089,CCU,DEL,2025-05-06T06:55:00Z,2025-05-06T07:27:00Z,2025-05-06T09:22:00Z,2025-05-06T10:10:00Z,32,26,73,0,0,105,1858.5,163,137
MR1667,2025-05-06,VT-TB89,1064,DEL,GOI,2025/13/01 99:61,2025-05-06T11:18:00Z,2025-05-06T13:52:00Z,2025-05-06T13:52:00Z,0,7,,0,0,152,854.2,154,138
MR1668,2025-05-06,VT-TB89,1062,GOI,BLR,2025-05-06T14:29:00Z,2025-05-06T14:32:00Z,2025-05-06T15:50:00Z,2025-05-06T15:49:00Z,3,1,,0,0,124,2304.4,77,63
MR1669,2025-05-06,VT-WC15,1007,CCU,MAA,2025-05-06T03:30:00Z,2025-05-06T03:43:00Z,2025-05-06T05:57:00Z,2025-05-06T06:29:00Z,13,24,,0,0,123,1110.4,166,138
MR1670,2025-05-06,VT-WC15,1042,MAA,LKO,2025-05-06T07:26:00Z,2025-05-06T07:26:00Z,2025-05-06T10:01:00Z,2025-05-06T09:55:00Z,0,-1,,0,0,152,690.0,149,137
MR1671,2025-05-06,VT-WC15,1001,LKO,BOM,2025-05-06T10:55:00Z,2025-05-06T10:55:00Z,2025-05-06T13:09:00Z,2025-05-06T13:15:00Z,0,8,,0,0,166,1545.0,140,121
MR1672,2025-05-06,VT-ZZ00,1058,BOM,DEL,2025-05-06T14:10:00Z,2025-05-06T14:10:00Z,2025-05-06T16:18:00Z,2025-05-06T16:20:00Z,0,-7,,0,0,112,1966.1,130,114
MR1673,2025-05-06,VT-LG97,1034,PNQ,MAA,2025-05-06T03:15:00Z,2025-05-06T04:41:00Z,2025-05-06T05:07:00Z,2025-05-06T06:26:00Z,86,94,61,0,0,135,716.8,105,94
MR1674,2025-05-06,VT-LG97,1040,MAA,COK,2025-05-06T07:04:00Z,2025-05-06T07:04:00Z,2025-05-06T08:27:00Z,2025-05-06T08:31:00Z,0,-7,,0,0,106,2324.0,87,73
MR1675,2025-05-06,VT-RI84,1056,LKO,COK,2025-05-06T03:00:00Z,2025-05-06T03:55:00Z,2025-05-06T06:03:00Z,2025-05-06T07:05:00Z,55,59,93,0,0,114,2466.4,190,173
MR1676,2025-05-06,VT-RI84,1081,COK,DEL,2025-05-06T07:37:00Z,2025-05-06T07:49:00Z,2025-05-06T10:50:00Z,2025-05-06T11:11:00Z,12,7,,0,0,104,1280.4,202,184
MR1677,2025-05-06,VT-RI84,1016,DEL,AMD,2025-05-06T12:01:00Z,2025-05-06T13:39:00Z,2025-05-06T13:43:00Z,2025-05-06T15:36:00Z,98,91,36,0,0,123,959.2,117,94
MR1678,2025-05-06,VT-RI84,1067,AMD,PNQ,2025-05-06T16:45:00Z,2025-05-06T17:42:00Z,2025-05-06T18:08:00Z,2025-05-06T19:20:00Z,57,69,11,0,0,138,595.6,98,75
MR1679,2025-05-06,VT-RI84,1013,PNQ,COK,2025-05-06T20:12:00Z,2025-05-06T20:14:00Z,2025-05-06T22:07:00Z,2025-05-06T22:07:00Z,2,4,,0,0,144,1374.5,113,100
MR1680,2025-05-06,VT-VU92,1035,JAI,COK,2025-05-06T01:15:00Z,2025-05-06T02:48:00Z,2025-05-06T04:14:00Z,2025-05-06T05:42:00Z,93,100,81,0,0,114,1018.9,174,162
MR1681,2025-05-06,VT-VU92,1029,COK,HYD,2025-05-06T06:24:00Z,2025-05-06T09:16:00Z,2025-05-06T08:08:00Z,2025-05-06T11:02:00Z,172,182,61,0,0,125,2157.4,106,91
MR1682,2025-05-06,VT-VU92,1060,HYD,COK,2025-05-06T11:50:00Z,2025-05-06T12:35:00Z,2025-05-06T13:34:00Z,2025-05-06T14:33:00Z,45,40,71,0,0,99,1894.5,118,93
MR1683,2025-05-06,VT-VU92,1084,COK,MAA,2025-05-06T15:33:00Z,2025-05-06T15:40:00Z,2025-05-06T16:56:00Z,2025-05-06T17:03:00Z,7,7,,0,0,137,828.4,83,67
MR1684,2025-05-06,VT-WJ61,1103,MAA,BOM,2025-05-06T01:45:00Z,2025-05-06T02:49:00Z,2025-05-06T03:46:00Z,2025-05-06T04:56:00Z,64,58,73,0,0,153,888.6,127,112
MR1685,2025-05-06,VT-WJ61,1028,BOM,CCU,2025-05-06T05:37:00Z,2025-05-06T05:47:00Z,2025-05-06T08:30:00Z,2025-05-06T08:45:00Z,10,8,,0,0,108,1635.2,178,158
MR1686,2025-05-06,VT-CU64,1087,BLR,AMD,2025-05-06T03:00:00Z,2025-05-06T03:07:00Z,2025-05-06T05:14:00Z,2025-05-06T05:21:00Z,7,5,,0,0,90,714.5,134,116
MR1687,2025-05-06,VT-CU64,1055,AMD,BOM,2025-05-06T05:52:00Z,2025-05-06T05:52:00Z,2025-05-06T07:09:00Z,2025-05-06T07:18:00Z,0,3,,0,0,101,1971.2,86,68
MR1688,2025-05-06,VT-CU64,1010,BOM,COK,2025-05-06T08:28:00Z,2025-05-06T08:28:00Z,2025-05-06T10:30:00Z,2025-05-06T10:29:00Z,0,-4,,0,0,119,1981.7,121,106
MR1689,2025-05-06,VT-CU64,1019,COK,CCU,2025-05-06T11:16:00Z,2025-05-06T11:19:00Z,2025-05-06T14:20:00Z,2025-05-06T14:20:00Z,3,-3,,0,0,81,2429.7,181,170
MR1690,2025-05-06,VT-WK37,1021,COK,AMD,2025-05-06T03:15:00Z,2025-05-06T03:15:00Z,2025-05-06T05:48:00Z,2025-05-06T05:59:00Z,0,9,,0,0,112,530.3,164,137
MR1691,2025-05-06,VT-WK37,1039,AMD,LKO,2025-05-06T06:56:00Z,2025-05-06T06:56:00Z,2025-05-06T08:53:00Z,2025-05-06T09:02:00Z,0,2,,0,0,167,1547.2,126,99
MR1692,2025-05-06,VT-WK37,1077,LKO,BLR,2025-05-06T09:35:00Z,,2025-05-06T12:12:00Z,,,,,1,0,0,0.0,,
MR1693,2025-05-06,VT-WK37,1110,BLR,DEL,2025-05-06T12:50:00Z,2025-05-06T12:50:00Z,2025-05-06T15:38:00Z,2025-05-06T15:44:00Z,0,9,,0,0,108,1094.7,174,156
MR1694,2025-05-06,VT-UF78,1119,AMD,GOI,2025-05-06T01:45:00Z,2025-05-06T03:46:00Z,2025-05-06T03:32:00Z,2025-05-06T05:44:00Z,121,122,41,0,0,175,446.8,118,94
MR1695,2025-05-06,VT-UF78,1070,GOI,MAA,2025-05-06T06:40:00Z,2025-05-06T06:40:00Z,2025-05-06T08:19:00Z,2025-05-06T08:21:00Z,0,-3,,0,0,172,1762.7,101,91
MR1696,2025-05-06,VT-PG61,1086,BLR,LKO,2025-05-06T01:15:00Z,2025-05-06T02:50:00Z,2025-05-06T03:52:00Z,2025-05-06T05:32:00Z,95,92,51,0,0,65,836.8,162,145
MR1697,2025-05-06,VT-PG61,1069,LKO,GOI,2025-05-06T06:04:00Z,2025-05-06T06:04:00Z,2025-05-06T08:36:00Z,2025-05-06T08:42:00Z,0,12,,0,0,57,1858.0,158,137
MR1698,2025-05-06,VT-PG61,1043,GOI,LKO,2025-05-06T09:18:00Z,2025-05-06T09:20:00Z,2025-05-06T11:50:00Z,2025-05-06T11:55:00Z,2,10,,0,0,49,614.6,155,142
MR1699,2025-05-06,VT-HI60,1031,AMD,CCU,2025-05-06T01:30:00Z,2025-05-06T01:30:00Z,2025-05-06T04:22:00Z,2025-05-06T04:25:00Z,0,3,,0,0,61,2337.3,175,162
MR1700,2025-05-06,VT-HI60,1104,CCU,HYD,2025-05-06T05:33:00Z,2025-05-06T05:33:00Z,2025-05-06T07:49:00Z,2025-05-06T08:03:00Z,0,12,,0,0,77,2351.8,150,123
MR1701,2025-05-06,VT-HI60,1118,HYD,CCU,2025-05-06T09:10:00Z,2025-05-06T11:28:00Z,2025-05-06T11:26:00Z,2025-05-06T13:58:00Z,138,146,93,0,0,87,2384.2,150,128
MR1702,2025-05-06,VT-HI60,1104,CCU,HYD,2025-05-06T15:05:00Z,2025-05-06T15:07:00Z,2025-05-06T17:21:00Z,2025-05-06T17:22:00Z,2,9,,0,0,68,1167.1,135,125
MR1703,2025-05-06,VT-HI60,1094,HYD,PNQ,2025-05-06T18:00:00Z,2025-05-06T18:00:00Z,2025-05-06T19:23:00Z,2025-05-06T19:21:00Z,0,7,,0,0,80,1068.4,81,67
MR1704,2025-05-06,VT-CQ40,1084,COK,MAA,2025-05-06T02:00:00Z,2025-05-06T02:00:00Z,2025-05-06T03:23:00Z,2025-05-06T03:32:00Z,0,8,,0,0,80,1803.8,92,71
MR1705,2025-05-06,VT-CQ40,1047,MAA,PNQ,2025-05-06T04:06:00Z,2025-05-06T04:15:00Z,2025-05-06T05:58:00Z,2025-05-06T06:21:00Z,9,13,,0,0,63,1136.9,126,99
MR1706,2025-05-06,VT-CQ40,1037,PNQ,DEL,2025-05-06T07:12:00Z,2025-05-06T07:24:00Z,2025-05-06T09:21:00Z,2025-05-06T09:45:00Z,12,5,,0,0,65,1064.4,141,120
MR1707,2025-05-06,VT-EI46,1009,BLR,JAI,2025-05-06T03:45:00Z,2025-05-06T06:07:00Z,2025-05-06T06:20:00Z,2025-05-06T08:54:00Z,142,145,81,0,0,167,960.3,167,146
MR1708,2025-05-06,VT-EI46,1093,JAI,AMD,2025-05-06T09:35:00Z,2025-05-06T09:35:00Z,2025-05-06T10:59:00Z,2025-05-06T11:06:00Z,0,-6,,0,0,182,2057.1,91,73
MR1709,2025-05-06,VT-EI46,1039,AMD,LKO,2025-05-06T11:48:00Z,2025-05-06T11:50:00Z,2025-05-06T13:45:00Z,2025-05-06T14:03:00Z,2,-4,,0,0,129,2134.2,133,106
MR1710,2025-05-06,VT-EI46,1001,LKO,BOM,2025-05-06T14:36:00Z,2025-05-06T14:40:00Z,2025-05-06T16:50:00Z,2025-05-06T16:51:00Z,4,0,,0,0,117,2100.1,131,116
MR1711,2025-05-06,VT-EI46,1071,BOM,JAI,2025-05-06T17:24:00Z,2025-05-06T17:38:00Z,2025-05-06T19:15:00Z,2025-05-06T19:38:00Z,14,21,,0,0,110,222.0,120,93
MR1712,2025-05-06,VT-PH70,1058,BOM,DEL,2025-05-06T03:00:00Z,2025-05-06T03:00:00Z,2025-05-06T05:08:00Z,2025-05-06T05:09:00Z,0,4,,0,0,164,2099.7,129,111
MR1713,2025-05-06,VT-PH70,1111,DEL,PNQ,2025-05-06T06:09:00Z,2025-05-06T06:09:00Z,2025-05-06T08:18:00Z,2025-05-06T08:24:00Z,0,-4,,0,0,175,461.4,135,118
MR1714,2025-05-06,VT-PH70,1063,PNQ,BOM,2025-05-06T09:17:00Z,2025-05-06T10:32:00Z,2025-05-06T10:12:00Z,2025-05-06T11:26:00Z,75,70,51,0,0,136,613.1,54,37
MR1715,2025-05-06,VT-BH82,1087,BLR,AMD,2025-05-06T02:45:00Z,2025-05-06T02:45:00Z,2025-05-06T04:59:00Z,2025-05-06T05:08:00Z,0,-7,,0,0,151,347.6,143,123
MR1716,2025-05-06,VT-BH82,1039,AMD,LKO,2025-05-06T06:03:00Z,2025-05-06T08:31:00Z,2025-05-06T08:00:00Z,2025-05-06T10:32:00Z,148,145,11,0,0,167,350.6,121,108
