flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1123,2025-05-02,VT-QD90,1089,CCU,DEL,2025-05-02T02:00:00Z,2025-05-02T03:38:00Z,2025-05-02T04:27:00Z,2025-05-02T06:20:00Z,98,104,89,0,0,165,445.7,162,136
MR1124,2025-05-02,VT-QD90,1090,DEL,MAA,2025-05-02T06:59:00Z,2025-05-02T07:05:00Z,2025-05-02T09:51:00Z,2025-05-02T09:53:00Z,6,10,,0,0,143,214.6,168,158
MR1125,2025-05-02,VT-QD90,1096,MAA,CCU,2025-05-02T11:03:00Z,2025-05-02T12:25:00Z,2025-05-02T13:30:00Z,2025-05-02T14:49:00Z,82,89,93,0,0,101,2205.7,144,134
MR1126,2025-05-02,VT-QD90,1012,CCU,JAI,2025-05-02T15:48:00Z,2025-05-02T17:30:00Z,2025-05-02T18:20:00Z,2025-05-02T19:58:00Z,102,111,89,0,0,108,722.4,148,138
MR1127,2025-05-02,VT-BH82,1080,PNQ,LKO,2025-05-02T02:00:00Z,2025-05-02T02:00:00Z,2025-05-02T04:11:00Z,2025-05-02T04:16:00Z,0,-7,,0,0,128,2249.6,136,118
MR1128,2025-05-02,VT-BH82,1056,LKO,COK,2025-05-02T05:00:00Z,2025-05-02T05:40:00Z,2025-05-02T08:03:00Z,2025-05-02T08:43:00Z,40,44,36,0,0,114,2168.7,183,168
MR1129,2025-05-02,VT-BH82,1021,COK,AMD,2025-05-02T09:51:00Z,2025-05-02T12:51:00Z,2025-05-02T12:24:00Z,2025-05-02T15:40:00Z,180,173,89,0,0,134,1207.1,169,141
MR1130,2025-05-02,VT-BH82,1091,AMD,JAI,2025-05-02T16:13:00Z,2025-05-02T16:13:00Z,2025-05-02T17:37:00Z,2025-05-02T17:46:00Z,0,1,,0,0,101,2281.8,93,71
MR1131,2025-05-02,VT-BH82,1093,JAI,AMD,2025-05-02T18:19:00Z,2025-05-02T18:26:00Z,2025-05-02T19:43:00Z,2025-05-02T20:05:00Z,7,15,,0,0,139,610.1,99,76
MR1132,2025-05-02,VT-HI60,1093,JAI,AMD,2025-05-02T02:00:00Z,2025-05-02T03:03:00Z,2025-05-02T03:24:00Z,2025-05-02T04:33:00Z,63,65,51,0,0,97,776.8,90,76
MR1133,2025-05-02,VT-HI60,1078,AMD,COK,2025-05-02T05:12:00Z,2025-05-02T06:11:00Z,2025-05-02T07:45:00Z,2025-05-02T08:41:00Z,59,64,73,0,0,95,531.2,150,140
MR1134,2025-05-02,VT-HI60,1081,COK,DEL,2025-05-02T09:51:00Z,2025-05-02T11:17:00Z,2025-05-02T13:04:00Z,2025-05-02T14:44:00Z,86,81,51,0,0,92,511.9,207,183
