flight_id,flight_date,tail_number,route_id,origin,dest,sched_dep_utc,actual_dep_utc,sched_arr_utc,actual_arr_utc,dep_delay_min,arr_delay_min,delay_code,cancelled,diverted,passengers,cargo_kg,block_min,air_min
MR1858,2025-05-08,VT-PH70,1023,BOM,MAA,2025-05-08T01:45:00Z,2025-05-08T01:55:00Z,2025-05-08T03:46:00Z,2025-05-08T04:00:00Z,10,3,,0,0,156,471.3,125,110
MR1859,2025-05-08,VT-PH70,1047,MAA,PNQ,2025-05-08T05:09:00Z,2025-05-08T05:22:00Z,2025-05-08T07:01:00Z,2025-05-08T07:18:00Z,13,20,,0,0,166,931.6,116,103
MR1860,2025-05-08,VT-PH70,1041,PNQ,BLR,2025-05-08T08:05:00Z,2025-05-08T08:12:00Z,2025-05-08T09:43:00Z,2025-05-08T09:48:00Z,7,-1,,0,0,154,724.4,96,86
MR1861,2025-05-08,VT-AX45,1041,PNQ,BLR,2025-05-08T01:15:00Z,2025-05-08T01:15:00Z,2025-05-08T02:53:00Z,2025-05-08T03:09:00Z,0,4,,0,0,105,1276.8,114,88
MR1862,2025-05-08,VT-AX45,1117,BLR,GOI,2025-05-08T03:43:00Z,2025-05-08T04:09:00Z,2025-05-08T05:04:00Z,2025-05-08T05:34:00Z,26,32,51,0,0,93,202.1,85,64
MR1863,2025-05-08,VT-RW64,1032,JAI,HYD,2025-05-08T01:45:00Z,2025-05-08T02:47:00Z,2025-05-08T03:50:00Z,2025-05-08T04:56:00Z,62,57,11,0,0,64,1827.7,129,111
MR1864,2025-05-08,VT-RW64,1018,HYD,AMD,2025-05-08T05:46:00Z,2025-05-08T07:40:00Z,2025-05-08T07:37:00Z,2025-05-08T09:30:00Z,114,112,36,0,0,51,2413.0,110,99
MR1865,2025-05-08,VT-WJ61,1005,GOI,BOM,2025-05-08T01:00:00Z,2025-05-08T01:00:00Z,2025-05-08T02:16:00Z,2025-05-08T02:25:00Z,0,-6,,0,0,128,1064.4,85,58
MR1866,2025-05-08,VT-WJ61,1045,BOM,PNQ,2025-05-08T02:55:00Z,2025-05-08T02:55:00Z,2025-05-08T03:50:00Z,2025-05-08T03:58:00Z,0,-1,,0,0,172,1977.8,63,46
MR1867,2025-05-08,VT-CU64,1003,LKO,HYD,2025-05-08T02:45:00Z,2025-05-08T02:45:00Z,2025-05-08T04:49:00Z,2025-05-08T04:49:00Z,0,10,,0,0,82,1195.6,124,113
MR1868,2025-05-08,VT-CU64,1082,HYD,JAI,2025-05-08T05:44:00Z,2025-05-08T05:49:00Z,2025-05-08T07:49:00Z,2025-05-08T07:55:00Z,5,9,,0,0,112,2278.2,126,113
MR1869,2025-05-08,VT-CU64,1038,JAI,DEL,2025-05-08T08:55:00Z,2025-05-08T08:56:00Z,2025-05-08T09:57:00Z,2025-05-08T10:05:00Z,1,-2,,0,0,130,2201.9,69,45
MR1870,2025-05-08,VT-SR28,1084,COK,MAA,2025-05-08T02:45:00Z,2025-05-08T02:45:00Z,2025-05-08T04:08:00Z,2025-05-08T04:15:00Z,0,6,,0,0,67,1925.3,90,75
MR1871,2025-05-08,VT-SR28,1017,MAA,BLR,2025-05-08T05:13:00Z,2025-05-08T05:25:00Z,2025-05-08T06:18:00Z,2025-05-08T06:30:00Z,12,13,,0,0,92,1758.6,65,49
MR1872,2025-05-08,VT-SR28,1085,BLR,CCU,2025-05-08T07:34:00Z,2025-05-08T10:13:00Z,2025-05-08T10:14:00Z,2025-05-08T13:02:00Z,159,153,36,0,1,92,1628.9,169,143
MR1873,2025-05-08,VT-SR28,1012,CCU,JAI,2025-05-08T13:35:00Z,2025-05-08T13:35:00Z,2025-05-08T16:07:00Z,2025-05-08T16:08:00Z,0,-6,,0,0,65,2429.5,153,141
MR1874,2025-05-08,VT-SR28,1050,JAI,MAA,2025-05-08T17:15:00Z,2025-05-08T17:24:00Z,2025-05-08T19:56:00Z,2025-05-08T20:20:00Z,9,10,,0,0,75,1812.6,176,148
MR1875,2025-05-08,VT-JN99,1003,LKO,HYD,2025-05-08T02:00:00Z,2025-05-08T02:00:00Z,2025-05-08T04:04:00Z,2025-05-08T03:59:00Z,0,4,,0,0,63,1000.7,119,108
MR1876,2025-05-08,VT-JN99,1082,HYD,JAI,2025-05-08T04:37:00Z,2025-05-08T04:51:00Z,2025-05-08T06:42:00Z,2025-05-08T07:14:00Z,14,10,,0,0,64,201.8,143,115
MR1877,2025-05-08,VT-JN99,1032,JAI,HYD,2025-05-08T07:57:00Z,2025-05-08T07:57:00Z,2025-05-08T10:02:00Z,2025-05-08T10:05:00Z,0,7,,0,0,64,1711.5,128,116
MR1878,2025-05-08,VT-JN99,1094,HYD,PNQ,2025-05-08T11:02:00Z,2025-05-08T11:10:00Z,2025-05-08T12:25:00Z,2025-05-08T12:36:00Z,8,16,,0,0,45,553.9,86,67
